lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,temperature,alpha_prior,temperature_prior,pe,value.1,value.2,theta.1,theta.2,log_lik
# Adaptation terminated
# Step size = 0.152006
# Diagonal elements of inverse mass matrix:
# 0.648707, 1.61908
-13.7194,0.975145,0.152006,2,7,0,14.247,0.819879,4.6073,0.450338,8.20206,0.0627819,-0.998273,0.988692,0.000134019,0.999866,-10.0767
-13.305,1,0.152006,3,7,0,13.7311,0.816511,6.31391,0.356517,5.45222,0.0650695,-0.998148,0.98806,5.00395e-06,0.999995,-9.87438
-13.4886,0.998715,0.152006,4,23,0,13.8577,0.89371,10.194,0.577509,5.87985,0.0223399,-0.999772,0.997625,1.75991e-09,1,-9.74793
-13.4319,0.999604,0.152006,5,31,0,13.5539,0.86413,9.8085,0.60578,7.73908,0.0362395,-0.999411,0.995076,4.33841e-09,1,-9.90313
-13.7248,0.992895,0.152006,3,15,0,13.9205,0.825446,9.56955,0.311959,18.7602,0.0590816,-0.998466,0.989687,8.70782e-09,1,-10.3993
-13.8167,0.98107,0.152006,2,7,0,14.8527,0.863856,5.58544,0.315771,6.35682,0.0363833,-0.999406,0.995047,1.73078e-05,0.999983,-10.0732
-13.8476,0.999092,0.152006,4,23,0,14.2729,0.898917,13.6142,0.0109435,13.2521,0.0202268,-0.999812,0.997955,1.97499e-12,1,-9.92291
-14.5822,0.995284,0.152006,4,15,0,14.9593,0.92526,17.12,0.989311,14.0313,0.0111097,-0.999942,0.99917,1.63212e-15,1,-9.81736
-15.1264,0.967946,0.152006,5,31,0,17.8696,0.918278,18.1534,0.937647,11.2051,0.0132679,-0.999918,0.998916,2.17471e-16,1,-10.0574
-14.5619,0.998369,0.152006,3,7,0,15.2768,0.918677,16.9555,0.753765,13.6782,0.0131394,-0.99992,0.998931,2.34411e-15,1,-9.92022
-14.5442,0.999976,0.152006,2,3,0,14.568,0.918091,16.8922,0.955525,19.1722,0.0133281,-0.999917,0.998908,2.66684e-15,1,-9.92588
-14.3783,0.99999,0.152006,3,7,0,14.612,0.933574,16.2631,0.207959,16.5318,0.00878592,-0.999964,0.999416,8.63751e-15,1,-9.7136
-13.4204,0.999644,0.152006,4,23,0,14.8113,0.8583,6.89136,0.427513,8.76975,0.0393514,-0.999308,0.994424,1.36171e-06,0.999999,-9.82568
-13.6808,0.996288,0.152006,3,7,0,13.7703,0.793842,8.11559,0.89617,13.0674,0.0813895,-0.997129,0.983221,1.76957e-07,1,-10.4484
-14.426,0.977502,0.152006,4,15,0,14.7804,0.867068,4.44122,0.49227,7.2643,0.0347171,-0.999458,0.995385,0.000162308,0.999838,-10.5096
-17.6315,0.961825,0.152006,3,15,0,19.9822,0.974782,6.80863,0.530642,1.01518,0.00127113,-0.999999,0.999968,1.22988e-06,0.999999,-12.4321
-13.3202,0.982948,0.152006,4,23,0,18.6117,0.822302,7.37304,0.490175,11.7381,0.0611587,-0.998359,0.989132,6.26537e-07,0.999999,-9.93912
-13.685,0.978135,0.152006,4,21,0,14.5766,0.898207,12.6307,0.390816,15.3399,0.0205091,-0.999807,0.997912,1.38878e-11,1,-9.83481
-13.5162,0.998959,0.152006,4,15,0,13.994,0.892799,9.08186,0.431674,9.47371,0.0227199,-0.999764,0.997564,1.59272e-08,1,-9.775
-13.5419,0.996086,0.152006,2,7,0,13.8216,0.866953,10.663,0.631448,16.3965,0.0347764,-0.999457,0.995373,7.9769e-10,1,-9.99134
-13.493,1,0.152006,3,7,0,13.5567,0.890116,8.98954,0.955599,15.2293,0.0238575,-0.99974,0.997378,1.9317e-08,1,-9.77169
-13.5421,0.990058,0.152006,2,7,0,14.1474,0.875292,10.9906,0.767212,9.11323,0.0306205,-0.999577,0.996181,3.99787e-10,1,-9.93095
-13.8265,0.991563,0.152006,3,15,0,14.1054,0.835637,10.386,0.00228946,4.37186,0.0525706,-0.99878,0.991359,1.66509e-09,1,-10.4535
-13.6413,1,0.152006,2,3,0,13.8405,0.846075,10.2039,0.974744,19.5145,0.046263,-0.99905,0.992879,2.21954e-09,1,-10.2162
-13.3654,0.99966,0.152006,4,19,0,13.84,0.778898,5.29221,0.395578,8.37213,0.0929922,-0.996271,0.979439,4.22208e-05,0.999958,-9.96949
-14.4645,0.955496,0.152006,3,7,0,15.4534,0.803996,3.36687,0.059933,8.53222,0.0738836,-0.997625,0.985518,0.00153609,0.998464,-10.6506
-13.4758,0.982336,0.152006,2,7,0,15.625,0.809434,7.93297,0.16419,9.93278,0.0699932,-0.997863,0.986662,2.28043e-07,1,-10.1766
-15.9783,0.982349,0.152006,4,15,0,16.725,0.968839,16.2244,0.0920476,6.70458,0.00194008,-0.999998,0.99994,8.34328e-15,1,-10.6017
-13.719,0.999751,0.152006,4,15,0,16.7697,0.913855,10.622,0.000839022,2.37497,0.0147318,-0.999899,0.998731,6.95464e-10,1,-9.78705
-13.8576,0.998534,0.152006,3,7,0,13.9699,0.893415,13.4467,0.468617,19.7573,0.0224626,-0.999769,0.997606,2.83701e-12,1,-9.99334
-15.6581,0.956679,0.152006,3,15,0,17.4179,0.964933,13.1942,0.159085,8.55632,0.0024563,-0.999997,0.999914,3.57886e-12,1,-10.778
-14.6185,0.99651,0.152006,3,11,0,16.5207,0.946906,15.8524,0.480522,2.63712,0.00562211,-0.999985,0.999701,1.86029e-14,1,-9.82265
-13.933,0.997578,0.152006,3,11,0,15.2127,0.888716,13.5565,0.672048,2.28541,0.0244617,-0.999727,0.997278,2.34766e-12,1,-10.0978
-13.3304,0.994862,0.152006,4,23,0,14.8551,0.836036,7.96705,0.444926,15.4586,0.0523231,-0.998791,0.991421,1.84135e-07,1,-9.91472
-13.4582,0.981364,0.152006,3,7,0,14.3354,0.786952,7.00586,0.684035,3.0655,0.0866587,-0.996753,0.981538,1.5429e-06,0.999998,-10.1921
-13.5205,0.997965,0.152006,2,3,0,13.5399,0.780255,7.04257,0.999534,0.70753,0.0919126,-0.996356,0.979803,1.49681e-06,0.999999,-10.2793
-13.8199,0.994121,0.152006,3,11,0,14.2452,0.736708,6.55176,0.682535,4.70779,0.129034,-0.992896,0.966026,4.97252e-06,0.999995,-10.667
-13.8477,0.999383,0.152006,4,23,0,14.4367,0.912346,13.8519,0.50519,11.152,0.0152484,-0.999892,0.998663,1.1502e-12,1,-9.77475
-13.5258,0.999625,0.152006,4,27,0,14.0043,0.892269,8.88445,0.831102,15.1329,0.0229426,-0.99976,0.997528,2.35785e-08,1,-9.78487
-15.5796,0.971438,0.152006,4,19,0,17.2853,0.960948,11.1758,0.321432,4.92012,0.00304552,-0.999996,0.999881,2.03074e-10,1,-10.8967
-14.8385,0.993973,0.152006,4,15,0,16.4027,0.932172,7.54665,0.785533,4.80176,0.00915898,-0.999961,0.999379,2.98682e-07,1,-10.6291
-13.8652,0.997523,0.152006,2,7,0,15.3924,0.916844,9.70211,0.0223839,12.4629,0.0137343,-0.999912,0.998858,4.27657e-09,1,-9.90414
-14.5983,0.995541,0.152006,4,15,0,15.5815,0.927025,17.1756,0.470487,14.8477,0.010594,-0.999947,0.999227,1.44848e-15,1,-9.79525
-14.1109,0.998529,0.152006,4,23,0,14.9013,0.932855,11.5723,0.0874745,6.10404,0.00897637,-0.999962,0.999397,9.85736e-11,1,-9.92919
-13.6111,0.998712,0.152006,3,15,0,14.7251,0.89011,7.95409,0.722624,13.6044,0.0238601,-0.99974,0.997378,1.49447e-07,1,-9.85737
-13.3358,0.999959,0.152006,3,7,0,13.6326,0.860035,8.42258,0.60846,18.4194,0.0384127,-0.99934,0.994624,6.7168e-08,1,-9.8072
-14.9225,0.997145,0.152006,4,23,0,15.5331,0.952555,16.4562,0.630578,11.1137,0.00449185,-0.99999,0.999787,5.47637e-15,1,-9.90013
-14.5648,0.999974,0.152006,4,15,0,15.7109,0.947668,14.7262,0.158323,15.297,0.00546236,-0.999986,0.999714,1.75403e-13,1,-9.92186
-14.9701,0.996004,0.152006,3,15,0,15.2274,0.873909,15.6862,0.157806,8.02018,0.0312924,-0.999558,0.996054,3.90266e-14,1,-10.9877
-15.5215,0.982993,0.152006,1,3,0,15.797,0.862488,16.0874,0.372341,16.1777,0.037104,-0.999383,0.994898,1.95067e-14,1,-11.5403
-15.3789,0.994775,0.152006,3,7,0,16.1567,0.84876,14.9391,0.256983,4.32157,0.0447004,-0.999112,0.99324,2.08855e-13,1,-11.6601
-14.3307,0.998035,0.152006,3,7,0,15.7918,0.886642,14.8294,0.448048,10.2935,0.0253699,-0.999707,0.997124,1.92578e-13,1,-10.3813
-13.8935,1,0.152006,3,7,0,14.3867,0.92016,13.9378,0.496665,19.6987,0.0126675,-0.999925,0.998989,9.35138e-13,1,-9.72773
-13.974,0.996467,0.152006,3,15,0,14.1671,0.892046,13.8892,0.648587,11.5849,0.0230365,-0.999758,0.997513,1.19234e-12,1,-10.0834
-13.5764,0.998605,0.152006,3,7,0,14.1043,0.894949,11.7075,0.251947,4.6832,0.0218279,-0.999782,0.997707,8.77204e-11,1,-9.79624
-13.4892,0.999597,0.152006,3,11,0,13.6209,0.891611,9.31321,0.716001,13.0806,0.0232202,-0.999754,0.997483,1.01289e-08,1,-9.76141
-13.9354,0.992647,0.152006,3,7,0,13.9672,0.901773,7.44001,0.404507,4.9788,0.0191109,-0.999832,0.998123,3.98088e-07,1,-10.0575
-15.5898,0.984473,0.152006,4,15,0,15.9827,0.959228,17.9061,0.147351,1.41444,0.00331915,-0.999995,0.999865,2.9701e-16,1,-9.98111
-15.5337,0.9999,0.152006,2,3,0,15.6303,0.959171,17.7432,0.633986,4.6596,0.00332848,-0.999995,0.999864,4.11247e-16,1,-9.99209
-14.0731,0.999996,0.152006,4,15,0,15.6026,0.926605,14.9305,0.950166,13.4211,0.0107157,-0.999946,0.999214,1.26286e-13,1,-9.72014
-13.7853,0.998984,0.152006,4,23,0,15.3452,0.73303,3.74155,0.624563,9.13619,0.132386,-0.992527,0.964657,0.000948381,0.999052,-10.2708
-13.502,0.96926,0.152006,2,5,0,14.7385,0.730732,4.74482,0.4442,2.48032,0.134496,-0.992289,0.963785,0.000148481,0.999852,-10.1668
-13.4655,0.999212,0.152006,4,19,0,13.859,0.890295,10.0608,0.520014,19.7896,0.0237807,-0.999742,0.997391,2.32472e-09,1,-9.75299
-13.7715,0.994951,0.152006,3,7,0,13.8635,0.893032,13.0031,0.661344,16.6882,0.0226225,-0.999766,0.99758,6.83443e-12,1,-9.94232
-15.4707,0.992203,0.152006,3,15,0,15.9373,0.962714,16.1096,0.250498,19.0555,0.00277661,-0.999996,0.999896,1.06366e-14,1,-10.29
-13.9961,0.999864,0.152006,3,7,0,15.6456,0.925535,14.4105,0.954639,16.8932,0.0110286,-0.999943,0.999179,3.56939e-13,1,-9.71867
-13.3447,0.999269,0.152006,4,15,0,14.1933,0.864026,8.40166,0.878364,4.51796,0.0362944,-0.999409,0.995065,6.87061e-08,1,-9.79108
-13.7054,0.998899,0.152006,3,15,0,13.9703,0.914447,11.935,0.187823,9.37201,0.0145314,-0.999902,0.998757,5.11983e-11,1,-9.7329
-13.5863,0.991036,0.152006,4,23,0,15.0411,0.791628,7.70949,0.671912,18.7915,0.0830674,-0.997012,0.982691,3.9062e-07,1,-10.344
-13.3678,0.999991,0.152006,2,3,0,13.5944,0.807101,7.23177,0.550419,0.931365,0.0716511,-0.997763,0.986179,8.92539e-07,0.999999,-10.0419
-13.5991,0.999817,0.152006,4,31,0,13.6962,0.747352,4.1518,0.161958,11.4007,0.119514,-0.993893,0.969805,0.00041698,0.999583,-10.1273
-13.7604,0.98987,0.152006,2,7,0,14.0639,0.765058,3.89862,0.766153,3.11766,0.104302,-0.995329,0.975495,0.000627963,0.999372,-10.1922
-14.0117,0.991645,0.152006,2,3,0,14.0571,0.777751,3.62807,0.931925,5.33031,0.0939095,-0.996199,0.979129,0.00100512,0.998995,-10.3492
-14.0379,0.982519,0.152006,3,15,0,14.8985,0.828428,10.6717,0.0242328,12.6631,0.057141,-0.998564,0.990196,1.00496e-09,1,-10.6961
-13.9845,1,0.152006,3,15,0,15.2717,0.849145,11.5848,0.153771,4.05181,0.0444788,-0.99912,0.99329,1.4647e-10,1,-10.5178
-13.437,0.991758,0.152006,4,23,0,14.989,0.79945,5.05958,0.188339,15.2211,0.0772053,-0.997411,0.984516,6.03411e-05,0.99994,-9.94034
-14.8009,0.99697,0.152006,4,31,0,14.9157,0.572209,3.88272,0.558404,18.4469,0.299037,-0.960551,0.872075,0.00157614,0.998424,-11.5385
-14.0717,0.98922,0.152006,3,7,0,15.1649,0.642569,3.77157,0.0287584,18.5639,0.222871,-0.978758,0.920339,0.00132839,0.998672,-10.7234
-14.0843,0.99765,0.152006,2,3,0,14.1303,0.649209,3.59643,0.744818,14.7061,0.215825,-0.98011,0.924291,0.0017522,0.998248,-10.6907
-15.2635,0.810055,0.152006,2,5,0,17.9356,0.684073,7.46166,0.389001,4.15177,0.179696,-0.986271,0.943229,1.39857e-06,0.999999,-12.2787
-14.1112,1,0.152006,2,3,0,15.2414,0.720454,6.72281,0.853518,9.06853,0.144078,-0.991163,0.959724,4.04671e-06,0.999996,-11.0088
-13.9263,0.989553,0.152006,3,15,0,15.6025,0.911412,8.49597,0.822823,8.0783,0.0155726,-0.999888,0.99862,4.76837e-08,1,-10.0006
-15.5664,0.991339,0.152006,4,23,0,16.7303,0.943481,18.8661,0.305895,8.88638,0.00636832,-0.999981,0.99964,4.62842e-17,1,-9.70654
-15.5525,0.999643,0.152006,3,7,0,15.6182,0.946184,18.788,0.450963,10.0816,0.0057756,-0.999984,0.999689,5.34778e-17,1,-9.70905
-15.4779,0.99838,0.152006,4,15,0,15.8819,0.955563,18.1077,0.446071,7.70433,0.00394148,-0.999993,0.999825,2.00883e-16,1,-9.86145
-15.3662,1,0.152006,2,3,0,15.4804,0.953319,18.0705,0.243911,5.56454,0.00434882,-0.999991,0.999797,2.17953e-16,1,-9.81406
-16.3367,0.998235,0.152006,3,11,0,17.1679,0.930134,19.4945,0.80366,9.66514,0.00971473,-0.999956,0.999321,1.41237e-17,1,-9.8996
-14.7154,0.996053,0.152006,4,15,0,16.7908,0.946751,16.5504,0.512067,10.1246,0.00565481,-0.999985,0.999699,4.62626e-15,1,-9.78113
-14.6535,0.999906,0.152006,3,7,0,14.7489,0.945851,16.3562,0.549981,12.6211,0.00584694,-0.999984,0.999683,6.8366e-15,1,-9.77797
-14.6613,0.999881,0.152006,4,15,0,14.8881,0.933668,17.3061,0.37611,2.84531,0.00876123,-0.999964,0.999419,1.08194e-15,1,-9.7302
-13.6347,0.999934,0.152006,4,23,0,14.7393,0.848191,5.54129,0.574933,3.99005,0.0450295,-0.999099,0.993164,1.98346e-05,0.99998,-9.97694
-14.4202,0.991463,0.152006,3,11,0,16.6846,0.620495,3.32544,0.201534,5.21717,0.246564,-0.973828,0.906428,0.00319198,0.996808,-10.9981
-14.6886,0.994934,0.152006,4,15,0,14.8889,0.596977,4.48971,0.794721,9.29743,0.272093,-0.967804,0.89034,0.00049362,0.999506,-11.5158
-14.4509,0.975512,0.152006,3,7,0,15.3805,0.601754,3.62608,0.37786,3.3561,0.266895,-0.969094,0.89371,0.00208206,0.997918,-11.1147
-15.7456,0.911776,0.152006,2,3,0,15.9274,0.626643,2.49765,0.967403,13.3864,0.23993,-0.97527,0.91042,0.0129418,0.987058,-12.0793
-13.5638,1,0.152006,4,31,0,16.8258,0.885104,11.4574,0.360762,13.3942,0.0260537,-0.999691,0.997007,1.51137e-10,1,-9.8703
-13.5829,0.999937,0.152006,4,15,0,13.6455,0.903629,10.2513,0.0224321,7.91187,0.0184023,-0.999844,0.998227,1.50827e-09,1,-9.75507
-13.5408,0.995804,0.152006,4,23,0,14.1556,0.866222,6.6524,0.610412,18.87,0.0351525,-0.999445,0.995297,2.11328e-06,0.999998,-9.88042
-13.6998,0.999547,0.152006,4,31,0,14.3995,0.914183,11.8018,0.989847,19.3602,0.0146208,-0.999901,0.998745,6.67573e-11,1,-9.73521
-13.5975,0.998055,0.152006,3,15,0,13.9861,0.896499,8.7431,0.27283,5.81325,0.0211955,-0.999794,0.997806,3.06976e-08,1,-9.81783
-13.3641,0.999498,0.152006,4,23,0,13.6867,0.867621,8.18362,0.450689,18.1666,0.034434,-0.999467,0.995442,1.03771e-07,1,-9.78012
-13.5867,0.981298,0.152006,4,15,0,14.4909,0.886536,7.78296,0.361861,10.4823,0.0254166,-0.999706,0.997116,2.12184e-07,1,-9.85334
-13.9018,0.999486,0.152006,4,23,0,14.2816,0.915398,14.1849,0.384326,5.40426,0.0142126,-0.999906,0.998798,5.8523e-13,1,-9.76475
-14.3321,0.993295,0.152006,4,27,0,16.0073,0.81601,3.61506,0.724659,5.23325,0.065413,-0.998128,0.987965,0.000923068,0.999077,-10.5259
-13.5133,0.999493,0.152006,3,7,0,14.4115,0.75507,6.1243,0.366104,8.03224,0.112784,-0.994552,0.972376,9.8846e-06,0.99999,-10.2765
-13.5248,0.984622,0.152006,2,7,0,14.1675,0.787171,4.60052,0.0347003,12.0368,0.0864885,-0.996766,0.981593,0.000152489,0.999848,-10.0072
-13.4062,0.966811,0.152006,3,7,0,15.3539,0.786216,5.03989,0.900741,19.7283,0.0872294,-0.996711,0.981352,6.61458e-05,0.999934,-9.95421
-13.8707,0.991729,0.152006,3,15,0,14.2552,0.672904,4.71634,0.708208,0.728129,0.19109,-0.984463,0.937495,0.000212116,0.999788,-10.6434
-13.816,0.999863,0.152006,3,7,0,13.9318,0.696352,3.74685,0.879238,14.2327,0.167402,-0.988088,0.949169,0.00108852,0.998911,-10.38
-15.3835,0.932189,0.152006,2,3,0,15.436,0.680529,2.56483,0.528229,4.11786,0.183291,-0.985714,0.941444,0.00972853,0.990271,-11.6665
-13.7476,1,0.152006,3,7,0,15.7146,0.789482,8.15606,0.564214,2.4481,0.0847074,-0.996895,0.982168,1.6857e-07,1,-10.5321
-13.8914,0.981581,0.152006,4,15,0,14.7536,0.787069,3.86193,0.39495,5.90431,0.0865677,-0.99676,0.981567,0.000625064,0.999375,-10.246
-13.296,0.999971,0.152006,4,31,0,14.1203,0.821807,6.81238,0.940581,3.76829,0.0614887,-0.998342,0.989043,1.86064e-06,0.999998,-9.88145
-13.485,0.992414,0.152006,2,7,0,13.6256,0.809188,7.96627,0.564374,11.9349,0.0701671,-0.997853,0.986611,2.14176e-07,1,-10.1883
-14.4638,0.983692,0.152006,3,15,0,15.0716,0.929917,8.6083,0.310707,19.8962,0.00977501,-0.999955,0.999315,3.62772e-08,1,-10.3272
-13.4937,0.994725,0.152006,4,23,0,15.1996,0.796521,7.52323,0.524712,14.9831,0.0793789,-0.997266,0.983848,5.41615e-07,0.999999,-10.2244
-15.7158,0.962749,0.152006,3,15,0,17.5708,0.959992,9.98186,0.349583,15.0613,0.00319609,-0.999995,0.999872,2.20669e-09,1,-11.0699
-15.3089,0.998786,0.152006,3,15,0,16.6715,0.959939,16.3703,0.00818876,15.3768,0.00320454,-0.999995,0.999872,6.36432e-15,1,-10.1438
-13.9649,0.981231,0.152006,4,23,0,19.2772,0.705802,3.47609,0.722281,0.560524,0.158122,-0.989369,0.953481,0.00171678,0.998283,-10.4522
-13.8329,1,0.152006,2,3,0,13.9799,0.710498,3.66602,0.52132,12.545,0.153574,-0.989969,0.95554,0.00119042,0.99881,-10.3524
-13.3936,0.995268,0.152006,4,23,0,14.9764,0.876946,9.32912,0.426714,8.08579,0.0298259,-0.999598,0.99633,1.04544e-08,1,-9.7764
-13.7366,0.985764,0.152006,3,11,0,14.137,0.896913,7.88785,0.842087,0.501132,0.0210278,-0.999797,0.997832,1.66505e-07,1,-9.92372
-14.8179,0.996079,0.152006,4,19,0,16.6808,0.952487,15.4893,0.506781,15.9232,0.00450486,-0.99999,0.999786,3.77151e-14,1,-9.97762
-17.0546,0.993759,0.152006,4,15,0,17.1948,0.911505,19.6431,0.611634,9.46797,0.0155399,-0.999888,0.998625,1.17969e-17,1,-10.4931
-15.8169,0.999163,0.152006,4,15,0,17.548,0.942814,19.1362,0.583934,18.0438,0.00651906,-0.99998,0.999627,2.70907e-17,1,-9.7102
-14.7517,0.998066,0.152006,3,15,0,16.4387,0.949092,16.2647,0.120569,5.63022,0.00516983,-0.999987,0.999737,8.11436e-15,1,-9.83704
-13.4704,0.98582,0.152006,4,15,0,16.7762,0.890611,10.2323,0.106679,11.1931,0.0236456,-0.999745,0.997413,1.65393e-09,1,-9.75491
-14.1207,0.969733,0.152006,2,7,0,15.1055,0.858225,12.5109,0.0460223,10.6186,0.0393925,-0.999306,0.994415,2.24363e-11,1,-10.5628
-15.4209,0.980003,0.152006,3,15,0,15.6921,0.945751,7.67441,0.198509,16.7839,0.00586864,-0.999984,0.999682,2.25791e-07,1,-11.0091
-15.231,0.989516,0.152006,4,23,0,17.5164,0.940056,18.4544,0.697536,4.75578,0.00716068,-0.999976,0.999571,1.06731e-16,1,-9.71405
-15.3863,0.999191,0.152006,3,7,0,15.5124,0.921207,18.5994,0.2954,11.5726,0.0123397,-0.999929,0.999028,8.81022e-17,1,-10.0318
-16.3354,0.997535,0.152006,4,15,0,16.7206,0.953363,19.3539,0.502301,19.8702,0.00434049,-0.999991,0.999798,1.68258e-17,1,-9.75689
-16.7023,0.999487,0.152006,4,15,0,17.143,0.941087,19.6555,0.0113708,5.64577,0.00691744,-0.999977,0.999592,9.69887e-18,1,-9.73119
-16.0923,0.999987,0.152006,3,7,0,16.7239,0.934258,19.3716,0.408114,19.5097,0.00860655,-0.999965,0.999434,1.76494e-17,1,-9.80998
-16.1068,0.99989,0.152006,3,7,0,16.189,0.940711,19.3721,0.219726,16.9886,0.00700575,-0.999977,0.999585,1.70886e-17,1,-9.72729
-15.6268,0.99766,0.152006,4,15,0,16.3594,0.916137,18.7819,0.915723,2.44065,0.013967,-0.999909,0.998829,6.32241e-17,1,-10.1993
-15.5241,0.996401,0.152006,4,15,0,16.1273,0.942235,18.8359,0.418498,18.4727,0.00665129,-0.999979,0.999616,4.94265e-17,1,-9.70946
-15.5321,0.991156,0.152006,4,15,0,16.3202,0.961384,17.2013,0.718499,15.2133,0.00297799,-0.999996,0.999885,1.20617e-15,1,-10.1213
-14.9765,0.993151,0.152006,4,27,0,16.6855,0.951335,11.0579,0.45854,17.2658,0.00472536,-0.999989,0.99977,2.61818e-10,1,-10.5062
-15.4965,0.999347,0.152006,3,7,0,15.6706,0.960116,11.3323,0.379054,1.18642,0.00317641,-0.999995,0.999873,1.48793e-10,1,-10.8298
-14.3665,0.997309,0.152006,4,15,0,15.7414,0.822025,11.1941,0.117321,9.51037,0.0613434,-0.99835,0.989082,3.82985e-10,1,-11.0437
-14.6312,0.999113,0.152006,4,15,0,14.9156,0.825517,11.9863,0.542675,12.1154,0.0590348,-0.998469,0.989699,8.01915e-11,1,-11.2669
-14.5329,0.998622,0.152006,2,3,0,14.7772,0.831364,12.0821,0.902346,1.43029,0.0552585,-0.998655,0.990681,6.34832e-11,1,-11.1376
-14.0386,0.998489,0.152006,3,15,0,15.8352,0.92313,14.8811,0.818053,13.992,0.011748,-0.999936,0.999097,1.41498e-13,1,-9.73451
-14.5728,0.995133,0.152006,3,7,0,14.6613,0.912479,16.7994,0.854058,0.498417,0.0152025,-0.999893,0.998669,3.31054e-15,1,-10.0386
-13.7316,0.999978,0.152006,4,15,0,15.1657,0.914113,12.6411,0.0141407,5.1744,0.0146442,-0.999901,0.998742,1.26198e-11,1,-9.72851
-13.526,0.999804,0.152006,4,15,0,13.7993,0.890027,11.1983,0.265277,18.1897,0.0238956,-0.99974,0.997372,2.45924e-10,1,-9.80119
-14.0092,0.990463,0.152006,3,7,0,14.072,0.855794,12.0259,0.996072,9.99097,0.0407256,-0.99926,0.994127,5.9018e-11,1,-10.4887
-14.3563,0.999735,0.152006,3,15,0,16.0856,0.916011,16.2674,0.808466,6.84853,0.0140087,-0.999909,0.998823,9.33092e-15,1,-9.9063
-13.6101,0.989671,0.152006,4,23,0,15.2148,0.888085,7.77781,0.767264,9.50192,0.024736,-0.999721,0.997232,2.13195e-07,1,-9.86443
-13.4077,0.999578,0.152006,4,23,0,13.8075,0.783366,6.59464,0.00435633,10.1972,0.089456,-0.996544,0.980621,3.45197e-06,0.999997,-10.1244
-13.6943,0.987894,0.152006,3,11,0,14.2864,0.704641,4.01396,0.918437,1.31534,0.159253,-0.989217,0.952963,0.000645142,0.999355,-10.2947
-13.4032,0.999717,0.152006,4,31,0,13.8586,0.87488,8.29955,0.888199,15.768,0.0308201,-0.999571,0.996144,8.012e-08,1,-9.77545
-13.4142,0.977379,0.152006,4,19,0,15.0317,0.776029,4.92768,0.856023,17.5446,0.095293,-0.996088,0.978657,8.55332e-05,0.999914,-9.98071
-13.6994,0.989436,0.152006,3,7,0,13.8815,0.779403,7.6384,0.365605,10.1956,0.0925896,-0.996303,0.979575,4.8393e-07,1,-10.4951
-13.3495,0.909516,0.152006,2,5,0,17.1207,0.815612,5.81405,0.723603,3.95169,0.0656861,-0.998113,0.987888,1.32006e-05,0.999987,-9.87604
-14.5028,0.955016,0.152006,2,7,0,15.277,0.851572,3.95648,0.0828676,13.6863,0.0430913,-0.999173,0.993604,0.000435228,0.999565,-10.5936
-13.5603,0.997055,0.152006,3,15,0,15.1314,0.873764,6.99218,0.593243,19.7721,0.0313633,-0.999556,0.996041,1.05501e-06,0.999999,-9.87465
-13.5356,0.999879,0.152006,4,23,0,13.7289,0.772018,6.8123,0.796852,7.36943,0.098549,-0.995821,0.977533,2.43687e-06,0.999998,-10.3049
-13.9307,0.999211,0.152006,4,23,0,14.1829,0.920513,9.89993,0.622413,6.18767,0.0125565,-0.999927,0.999002,2.85323e-09,1,-9.92935
-14.053,0.99702,0.152006,3,15,0,14.3575,0.8854,13.844,0.625567,16.861,0.0259215,-0.999695,0.997029,1.35805e-12,1,-10.2188
-13.3869,0.997449,0.152006,4,19,0,15.2227,0.838866,8.56973,0.394067,7.91079,0.0505803,-0.998869,0.99185,5.609e-08,1,-9.97874
-14.2531,0.985563,0.152006,4,23,0,14.5173,0.923763,8.59688,0.900408,19.7622,0.0115565,-0.999938,0.999119,3.76902e-08,1,-10.1937
-14.1932,0.996646,0.152006,4,19,0,14.6273,0.763283,8.28304,0.92401,13.4015,0.10579,-0.995197,0.974958,1.5969e-07,1,-11.0659
-13.662,0.991837,0.152006,2,7,0,15.4644,0.699691,4.73256,0.103302,11.2885,0.164104,-0.988552,0.950718,0.000177866,0.999822,-10.3907
-13.3189,0.997411,0.152006,3,15,0,14.5874,0.845625,7.18743,0.376152,18.5208,0.0465274,-0.999039,0.992817,8.04101e-07,0.999999,-9.81411
-13.564,0.975909,0.152006,2,7,0,14.4619,0.862931,6.38332,0.134604,17.0051,0.0368701,-0.999391,0.994946,3.6259e-06,0.999996,-9.90284
-14.1159,0.997748,0.152006,4,23,0,14.3691,0.925708,15.2556,0.615431,16.5709,0.0109775,-0.999944,0.999184,6.6413e-14,1,-9.72943
-13.6377,0.998895,0.152006,4,23,0,15.3097,0.720871,4.07832,0.600788,4.22089,0.143685,-0.991211,0.959893,0.000533881,0.999466,-10.2162
-13.9958,0.967206,0.152006,1,3,0,14.3594,0.72331,3.43876,0.624161,9.83898,0.141393,-0.991487,0.960878,0.00172288,0.998277,-10.4378
-13.637,0.984283,0.152006,1,3,0,14.3331,0.722307,4.07346,0.530491,7.41179,0.142334,-0.991374,0.960475,0.000535385,0.999465,-10.2114
-14.3587,0.971153,0.152006,3,7,0,15.2136,0.642957,5.0962,0.479411,15.7665,0.222458,-0.978838,0.920573,0.000129607,0.99987,-11.2257
-13.5211,0.993619,0.152006,3,7,0,14.8761,0.725754,4.81968,0.598095,13.5475,0.139108,-0.991757,0.96185,0.00013245,0.999868,-10.2081
