lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,temperature,alpha_prior,temperature_prior,pe,value.1,value.2,theta.1,theta.2,log_lik
# Adaptation terminated
# Step size = 0.229321
# Diagonal elements of inverse mass matrix:
# 0.626041, 1.61151
-13.4183,0.999926,0.229321,3,15,0,13.6473,0.882544,9.43387,0.26304,0.645649,0.027211,-0.999664,0.996804,8.29294e-09,1,-9.76215
-14.4389,0.940985,0.229321,2,5,0,14.7642,0.91404,6.82595,0.323459,3.9746,0.0146691,-0.9999,0.998739,1.30267e-06,0.999999,-10.4027
-15.0048,0.995772,0.229321,4,15,0,15.3974,0.955907,15.6431,0.182397,12.6069,0.00388076,-0.999993,0.999829,2.74768e-14,1,-10.0686
-14.0178,0.992706,0.229321,3,15,0,17.0011,0.869088,5.2886,0.808376,2.83799,0.0336886,-0.999489,0.99559,3.05433e-05,0.999969,-10.207
-13.7379,0.996155,0.229321,3,15,0,14.4207,0.829976,4.77165,0.343301,1.84121,0.0561449,-0.998612,0.990454,9.43146e-05,0.999906,-10.0741
-13.347,0.998828,0.229321,3,7,0,13.779,0.780685,5.8507,0.381374,16.119,0.0915714,-0.996382,0.979917,1.44546e-05,0.999986,-10.0069
-13.4333,0.99576,0.229321,3,9,0,13.7153,0.755054,5.62581,0.546439,9.80644,0.112798,-0.994551,0.972371,2.5257e-05,0.999975,-10.147
-13.3497,0.998608,0.229321,5,31,0,13.9336,0.808246,5.66752,0.698677,14.4446,0.0708353,-0.997813,0.986417,1.80709e-05,0.999982,-9.89106
-14.0909,0.919518,0.229321,3,15,0,16.0026,0.901925,14.8118,0.171565,1.24458,0.0190522,-0.999833,0.998131,1.81245e-13,1,-10.016
-14.295,0.997603,0.229321,3,7,0,14.3739,0.940951,13.7071,0.682541,6.76367,0.00694926,-0.999977,0.99959,1.36677e-12,1,-9.87059
-14.1212,0.991144,0.229321,2,7,0,15.0194,0.878514,13.6915,0.653306,8.09408,0.0290822,-0.999617,0.996467,1.91841e-12,1,-10.3509
-13.8074,0.994149,0.229321,2,7,0,14.5545,0.917049,13.3161,0.126623,2.11966,0.013667,-0.999913,0.998866,3.26078e-12,1,-9.72848
-14.7937,0.974869,0.229321,3,7,0,15.0351,0.909674,17.2318,0.242931,10.6846,0.0161845,-0.999879,0.998538,1.42769e-15,1,-10.1682
-15.959,0.987993,0.229321,3,15,0,17.9474,0.93065,4.71387,0.710954,19.115,0.00957252,-0.999957,0.999336,8.41843e-05,0.999916,-11.5045
-14.1172,0.971796,0.229321,3,15,0,16.7098,0.858835,4.73709,0.396642,11.35,0.0390609,-0.999318,0.994486,9.27121e-05,0.999907,-10.2966
-13.6442,0.996835,0.229321,2,3,0,14.4103,0.869784,6.40302,0.774911,15.1363,0.0333375,-0.9995,0.995659,3.40798e-06,0.999997,-9.94126
-14.3597,0.973692,0.229321,4,15,0,15.2133,0.892419,15.2461,0.534709,10.0172,0.0228795,-0.999761,0.997539,8.1381e-14,1,-10.3082
-13.6759,0.99795,0.229321,3,7,0,14.728,0.908811,12.3891,0.00634105,0.999917,0.0164927,-0.999874,0.998496,2.13008e-11,1,-9.74038
-13.7726,0.992854,0.229321,4,15,0,14.1452,0.881455,12.5012,0.139947,12.2998,0.0277108,-0.999652,0.996715,1.96758e-11,1,-10.063
-13.5933,0.97659,0.229321,2,7,0,14.4359,0.902045,11.7098,0.844558,1.67884,0.0190063,-0.999834,0.998138,8.44267e-11,1,-9.751
-13.3186,0.999885,0.229321,4,19,0,13.6135,0.851837,7.69646,0.305403,1.49943,0.0429408,-0.999179,0.993638,2.89212e-07,1,-9.80799
-13.3316,0.998344,0.229321,3,15,0,13.3975,0.837899,6.63776,0.694661,0.920666,0.0511725,-0.998842,0.991705,2.42868e-06,0.999998,-9.82893
-13.4871,0.996377,0.229321,3,11,0,13.7263,0.743925,5.55828,0.444611,3.42902,0.122548,-0.993584,0.968618,3.04398e-05,0.99997,-10.223
-14.2465,0.992333,0.229321,3,11,0,15.6933,0.937671,11.9139,0.934873,1.88114,0.00773963,-0.999972,0.999518,4.91974e-11,1,-9.98321
-15.6307,0.976321,0.229321,4,15,0,15.7102,0.868282,16.6482,0.66197,10.0866,0.0340973,-0.999477,0.995509,6.16408e-15,1,-11.4927
-14.4323,0.998697,0.229321,4,15,0,16.1147,0.922299,16.6357,0.909907,4.40137,0.012002,-0.999933,0.999067,4.34124e-15,1,-9.8298
-14.6376,0.990555,0.229321,4,19,0,14.9005,0.642459,5.54568,0.108312,2.49113,0.222988,-0.978735,0.920272,5.90656e-05,0.999941,-11.5592
-14.4371,0.983046,0.229321,2,3,0,15.1316,0.643498,3.14691,0.113049,1.33644,0.221883,-0.97895,0.920898,0.00395297,0.996047,-10.9444
-15.534,0.885984,0.229321,3,7,0,15.5359,0.639129,2.55063,0.75054,3.13308,0.226538,-0.978034,0.918249,0.0113466,0.988653,-11.8713
-14.7847,0.729127,0.229321,4,15,0,17.4271,0.760059,9.27526,0.603507,4.24783,0.108514,-0.994951,0.973963,2.51806e-08,1,-11.6914
-13.4538,0.969555,0.229321,2,5,0,15.6661,0.779295,6.70438,0.191947,3.69247,0.0926756,-0.996296,0.979546,2.86598e-06,0.999997,-10.1923
-14.3036,0.918679,0.229321,3,7,0,15.1838,0.763792,3.25614,0.983828,12.8566,0.105363,-0.995235,0.975112,0.0021211,0.997879,-10.5982
-16.3696,0.881974,0.229321,2,3,0,16.4713,0.674642,8.45425,0.965096,13.7421,0.189304,-0.984754,0.938408,2.5572e-07,1,-13.4427
-13.608,1,0.229321,2,3,0,16.079,0.73172,5.72824,0.390159,9.53104,0.133588,-0.992392,0.964161,2.37554e-05,0.999976,-10.3922
-13.6549,0.99785,0.229321,2,7,0,14.2687,0.702067,4.81191,0.60077,19.8958,0.16177,-0.988875,0.951804,0.000151941,0.999848,-10.3905
-14.221,0.939075,0.229321,3,11,0,15.3691,0.930415,9.93997,0.625341,5.65584,0.00963729,-0.999956,0.999329,2.55886e-09,1,-10.0974
-15.3035,0.975831,0.229321,3,11,0,15.8903,0.790541,11.4923,0.0646727,7.94555,0.0838962,-0.996953,0.982427,2.83031e-10,1,-12.0964
-14.6226,0.987768,0.229321,3,7,0,16.1149,0.767043,9.2598,0.614587,15.2848,0.102648,-0.995473,0.976088,2.44367e-08,1,-11.5087
-14.0908,1,0.229321,2,3,0,14.7415,0.764489,8.10658,0.669448,11.9936,0.104778,-0.995287,0.975324,2.20901e-07,1,-10.9535
-13.3202,0.950152,0.229321,1,3,0,14.8453,0.798216,6.35736,0.491366,1.9402,0.0781175,-0.997351,0.984237,5.02413e-06,0.999995,-9.9656
-13.9987,0.954191,0.229321,2,7,0,14.2851,0.848293,4.67115,0.728306,11.7219,0.0449708,-0.999101,0.993178,0.000108566,0.999891,-10.228
-13.4176,1,0.229321,3,15,0,14.2702,0.86865,7.56777,0.36985,10.7271,0.0339102,-0.999483,0.995546,3.46635e-07,1,-9.79958
-13.6542,0.987525,0.229321,3,15,0,15.3751,0.906077,12.2901,0.757917,5.1392,0.0174873,-0.999859,0.998358,2.62462e-11,1,-9.75016
-13.4239,0.99541,0.229321,4,23,0,13.8881,0.779796,4.90051,0.812377,18.0456,0.0922772,-0.996327,0.97968,8.86422e-05,0.999911,-9.97453
-14.0881,0.977763,0.229321,3,7,0,14.2078,0.687809,5.75264,0.152262,17.3161,0.175928,-0.986843,0.945077,2.99026e-05,0.99997,-10.9645
-13.5649,1,0.229321,4,23,0,14.2855,0.878293,7.26721,0.251553,17.2281,0.0291865,-0.999615,0.996448,6.0411e-07,0.999999,-9.8651
-13.3338,0.999277,0.229321,4,23,0,13.9042,0.838145,6.62471,0.838097,7.44011,0.0510217,-0.998849,0.991742,2.48859e-06,0.999998,-9.82895
-13.5299,0.998292,0.229321,3,15,0,13.9687,0.897526,10.9437,0.137948,10.1386,0.0207812,-0.999802,0.99787,3.92796e-10,1,-9.74841
-14.3415,0.993918,0.229321,3,7,0,14.3444,0.933152,16.1088,0.0169906,3.81633,0.00889725,-0.999963,0.999405,1.17652e-14,1,-9.71357
-14.7851,0.995957,0.229321,3,7,0,14.8966,0.944078,17.1981,0.20548,12.6233,0.00623497,-0.999982,0.999651,1.28418e-15,1,-9.72737
-13.3901,0.990438,0.229321,3,15,0,15.5398,0.864837,9.42707,0.872364,7.23554,0.0358705,-0.999423,0.995152,9.14066e-09,1,-9.85405
-14.7759,0.92777,0.229321,3,7,0,14.8861,0.930066,7.47875,0.552538,1.74246,0.00973359,-0.999956,0.999319,3.43399e-07,1,-10.5913
-13.8241,0.999204,0.229321,3,7,0,14.9643,0.918674,10.4914,0.270359,5.58179,0.0131404,-0.99992,0.998931,8.86269e-10,1,-9.84127
-13.5058,0.99959,0.229321,2,7,0,13.9118,0.880568,10.8853,0.190361,2.74371,0.028121,-0.999642,0.996641,4.78429e-10,1,-9.85947
-13.3137,0.996087,0.229321,3,9,0,13.6321,0.847904,7.94133,0.896931,4.96304,0.045196,-0.999092,0.993126,1.82495e-07,1,-9.8359
-13.4563,0.992297,0.229321,2,3,0,13.4582,0.866547,7.13195,0.590703,5.03487,0.0349852,-0.99945,0.995331,8.22876e-07,0.999999,-9.82694
-13.3769,0.999417,0.229321,3,15,0,13.513,0.865477,7.75047,0.61076,9.97128,0.0355377,-0.999433,0.995219,2.45218e-07,1,-9.78817
-13.3598,0.999685,0.229321,2,7,0,13.4327,0.867257,8.24943,0.809486,17.1033,0.0346206,-0.999461,0.995404,9.13272e-08,1,-9.78065
-14.0558,0.965487,0.229321,3,7,0,14.3466,0.871423,5.29276,0.257947,1.82443,0.0325174,-0.999524,0.995819,3.01021e-05,0.99997,-10.2301
-14.2904,0.997397,0.229321,3,7,0,14.525,0.890758,5.63046,0.0916261,8.23235,0.0235829,-0.999746,0.997424,1.47137e-05,0.999985,-10.3624
-15.793,0.968703,0.229321,2,7,0,16.0759,0.925891,4.69661,0.931187,16.1163,0.010924,-0.999944,0.99919,8.76865e-05,0.999912,-11.3973
-13.4817,0.989502,0.229321,2,7,0,16.4527,0.879322,7.88812,0.160456,1.51444,0.028702,-0.999627,0.996536,1.77039e-07,1,-9.80651
-13.322,0.999998,0.229321,3,7,0,13.5104,0.854235,7.85898,0.633678,15.4487,0.0415918,-0.999229,0.993937,2.08146e-07,1,-9.8055
-15.0458,0.935412,0.229321,3,7,0,15.3066,0.760648,9.73534,0.823969,3.54521,0.108015,-0.994996,0.974146,1.05156e-08,1,-11.9554
-13.3467,1,0.229321,2,3,0,15.2199,0.795138,5.51698,0.044781,8.948,0.0804139,-0.997196,0.983526,2.55502e-05,0.999974,-9.92138
-13.7911,0.891099,0.229321,3,9,0,15.4046,0.90704,8.70239,0.777562,9.55223,0.0171336,-0.999865,0.998407,3.20973e-08,1,-9.91463
-13.3073,0.996303,0.229321,3,15,0,14.1241,0.826344,7.32974,0.450305,6.51243,0.0584943,-0.998496,0.989842,6.67504e-07,0.999999,-9.90562
-13.3888,0.996048,0.229321,3,7,0,13.4173,0.85369,6.87248,0.370099,7.5148,0.0418966,-0.999217,0.99387,1.43886e-06,0.999999,-9.81937
-14.2002,0.974064,0.229321,3,7,0,14.406,0.844263,4.23081,0.0183918,5.03855,0.0473318,-0.999006,0.992629,0.000259325,0.999741,-10.3804
-15.0373,0.961186,0.229321,2,3,0,15.3774,0.83629,3.2009,0.594066,18.6868,0.0521655,-0.998798,0.99146,0.00196368,0.998036,-11.0422
-14.7915,1,0.229321,1,1,0,15.0735,0.830998,3.3423,0.152077,7.79216,0.0554917,-0.998644,0.990622,0.00150931,0.998491,-10.8566
-13.3457,0.998468,0.229321,2,3,0,14.8014,0.780215,5.68789,0.804408,16.2814,0.0919444,-0.996353,0.979792,1.97553e-05,0.99998,-9.99038
-14.4754,0.989542,0.229321,2,7,0,15.174,0.611512,3.34569,0.103459,8.30935,0.256293,-0.971623,0.900433,0.00320777,0.996792,-11.067
-14.7213,0.998985,0.229321,2,3,0,14.7953,0.577465,3.82534,0.207829,19.7969,0.293329,-0.96217,0.876058,0.00168571,0.998314,-11.4443
-14.3859,0.998928,0.229321,2,3,0,14.8994,0.612342,3.51208,0.196241,11.4298,0.255393,-0.971832,0.900995,0.00240385,0.997596,-11.0152
-13.7345,0.95567,0.229321,3,7,0,14.7816,0.852419,5.39342,0.179633,11.1901,0.0426116,-0.999191,0.993711,2.61232e-05,0.999974,-10.0367
-13.9329,0.991156,0.229321,2,3,0,14.0347,0.863466,5.27692,0.158695,19.5195,0.036588,-0.9994,0.995004,3.17492e-05,0.999968,-10.1562
-15.7605,0.924148,0.229321,2,3,0,15.9981,0.901267,3.67722,0.743111,13.4521,0.0193065,-0.999829,0.998094,0.000686771,0.999313,-11.4445
-14.8435,0.966476,0.229321,2,3,0,16.7337,0.876101,4.08362,0.697589,11.8271,0.0302304,-0.999587,0.996254,0.000321527,0.999678,-10.8058
-14.9783,0.985666,0.229321,3,15,0,16.3781,0.624992,5.59757,0.144575,4.11616,0.241709,-0.974888,0.909357,6.11825e-05,0.999939,-11.9257
-14.4417,0.988865,0.229321,3,11,0,15.8405,0.917315,7.12375,0.870284,9.55107,0.0135803,-0.999914,0.998877,7.15597e-07,0.999999,-10.3901
-14.1991,0.999612,0.229321,3,7,0,14.8684,0.928066,9.59207,0.597065,13.923,0.0102955,-0.99995,0.999259,5.1467e-09,1,-10.1044
-14.7081,0.998665,0.229321,3,15,0,15.5847,0.94814,16.2071,0.514717,16.7831,0.00536445,-0.999986,0.999722,9.13214e-15,1,-9.82277
-14.7396,0.998445,0.229321,2,3,0,14.877,0.9479,16.4677,0.0413095,7.49456,0.00541401,-0.999986,0.999718,5.43414e-15,1,-9.80335
-17.9385,0.991597,0.229321,4,15,0,17.9584,0.917412,19.8704,0.00744223,3.45501,0.0135485,-0.999915,0.998881,7.21909e-18,1,-10.3132
-16.7756,1,0.229321,3,7,0,18.1092,0.936699,19.6839,0.486644,0.595912,0.00798191,-0.99997,0.999495,9.35913e-18,1,-9.78685
-14.8948,1,0.229321,3,7,0,16.7739,0.936255,17.8659,0.12427,7.7375,0.0080939,-0.999969,0.999484,3.50691e-16,1,-9.72553
-15.1516,0.965043,0.229321,3,7,0,16.3158,0.885357,16.7656,0.836601,9.88248,0.0259404,-0.999694,0.997026,4.25256e-15,1,-10.8656
-15.1534,0.999252,0.229321,2,3,0,15.2204,0.883669,16.6712,0.188231,5.4043,0.0266996,-0.999676,0.996894,5.19075e-15,1,-10.9033
-15.164,1,0.229321,1,1,0,15.2166,0.883929,16.7076,0.886334,8.41022,0.026582,-0.999679,0.996915,4.82097e-15,1,-10.9031
-13.9459,0.988427,0.229321,3,13,0,16.147,0.891855,6.63894,0.417852,18.3184,0.0231169,-0.999756,0.9975,1.99915e-06,0.999998,-10.101
-13.769,0.999941,0.229321,3,15,0,14.3645,0.895734,13.087,0.0694556,9.98184,0.0215065,-0.999788,0.997758,5.70444e-12,1,-9.9116
-15.4365,0.914413,0.229321,4,15,0,16.546,0.962189,16.146,0.856975,3.76411,0.0028553,-0.999996,0.999892,9.90341e-15,1,-10.2621
-13.3737,0.991127,0.229321,3,15,0,15.9948,0.772873,5.86106,0.207389,12.8705,0.0978507,-0.995879,0.977775,1.4747e-05,0.999985,-10.0596
-13.3077,0.998418,0.229321,3,15,0,13.9277,0.826392,7.33862,0.4157,16.7907,0.0584628,-0.998498,0.98985,6.55949e-07,0.999999,-9.90632
-13.3176,0.998524,0.229321,3,15,0,13.3626,0.826878,6.39585,0.122661,19.4195,0.0581462,-0.998514,0.989934,4.07634e-06,0.999996,-9.8483
-14.1925,0.934328,0.229321,3,15,0,15.7579,0.923369,15.7118,0.773127,13.1367,0.0116755,-0.999936,0.999105,2.71015e-14,1,-9.76278
-14.4433,0.989689,0.229321,3,7,0,14.6328,0.944934,14.2194,0.978808,18.8293,0.00604624,-0.999983,0.999667,4.85951e-13,1,-9.90513
-14.9848,0.996952,0.229321,4,15,0,15.4972,0.898427,17.1341,0.727423,13.8302,0.0204213,-0.999809,0.997926,1.86598e-15,1,-10.4932
-15.7088,0.948851,0.229321,2,3,0,16.1601,0.871793,16.9957,0.188617,1.31873,0.0323335,-0.999529,0.995855,3.01901e-15,1,-11.459
-14.0976,1,0.229321,3,7,0,15.6599,0.931165,14.6441,0.0471325,10.3918,0.0094317,-0.999958,0.999351,2.19035e-13,1,-9.72103
-13.9976,0.99932,0.229321,3,7,0,14.2423,0.930421,13.1842,0.241353,7.12193,0.00963548,-0.999956,0.99933,4.01591e-12,1,-9.76698
-14.7114,0.98227,0.229321,3,15,0,16.5353,0.937661,17.3418,0.701185,2.25467,0.0077421,-0.999972,0.999517,9.89964e-16,1,-9.71114
-13.7005,0.998659,0.229321,3,11,0,15.6185,0.909417,9.79061,0.21638,11.0257,0.016276,-0.999878,0.998526,3.67881e-09,1,-9.81733
-15.7634,0.978285,0.229321,3,15,0,16.5905,0.966968,15.2345,0.917671,1.30616,0.00217981,-0.999998,0.999928,6.05192e-14,1,-10.613
-15.0888,0.995563,0.229321,3,11,0,16.5157,0.929997,18.2757,0.696628,14.4646,0.00975277,-0.999955,0.999317,1.59855e-16,1,-9.81596
-14.4145,0.992348,0.229321,4,15,0,15.5974,0.94163,11.7439,0.647073,3.4388,0.00679086,-0.999978,0.999604,6.82481e-11,1,-10.0962
-15.2297,0.996608,0.229321,3,15,0,15.9698,0.951296,17.9191,0.00633554,4.91346,0.00473284,-0.999989,0.999769,2.96888e-16,1,-9.78501
-14.7325,0.997974,0.229321,3,7,0,15.4439,0.908073,17.0271,0.319053,10.333,0.0167583,-0.99987,0.998459,2.16441e-15,1,-10.1822
-14.4677,1,0.229321,2,3,0,14.7781,0.921264,16.7336,0.529581,17.0545,0.0123219,-0.999929,0.99903,3.59292e-15,1,-9.85364
-13.9419,0.991523,0.229321,4,23,0,14.7976,0.730764,6.66763,0.51105,11.8058,0.134467,-0.992293,0.963797,4.17127e-06,0.999996,-10.8121
-13.5664,0.943755,0.229321,1,3,0,15.5007,0.729382,4.28637,0.630597,14.0625,0.135742,-0.992148,0.963266,0.000349996,0.99965,-10.1623
-13.4653,0.878611,0.229321,3,7,0,15.2726,0.815714,8.12757,0.857387,0.643375,0.0656159,-0.998117,0.987908,1.50918e-07,1,-10.1484
-14.4923,0.900645,0.229321,3,11,0,16.4288,0.910056,6.34832,0.970183,2.1191,0.016049,-0.999881,0.998556,3.39227e-06,0.999997,-10.46
-17.0823,0.961672,0.229321,3,7,0,17.3518,0.950544,4.21841,0.699803,13.0037,0.00487984,-0.999989,0.999759,0.000221206,0.999779,-12.2318
-15.0618,0.995053,0.229321,3,7,0,17.553,0.917071,5.51817,0.931779,8.38879,0.0136599,-0.999913,0.998867,1.73747e-05,0.999983,-10.8749
-14.9249,0.997413,0.229321,2,3,0,15.5882,0.921823,6.19912,0.497148,5.20753,0.0121486,-0.999931,0.99905,4.45046e-06,0.999996,-10.7524
-15.7445,0.985346,0.229321,1,3,0,16.0668,0.930271,5.08774,0.549876,15.745,0.0096769,-0.999956,0.999325,4.00227e-05,0.99996,-11.3466
-13.9691,0.992469,0.229321,3,7,0,17.0696,0.898714,14.175,0.362263,5.65053,0.0203072,-0.999811,0.997943,6.51505e-13,1,-9.99466
-13.4896,0.985844,0.229321,3,15,0,15.3428,0.821776,5.27964,0.274718,12.1517,0.06151,-0.998341,0.989037,3.62237e-05,0.999964,-9.9302
-13.5204,0.998239,0.229321,3,15,0,14.1575,0.880428,11.0004,0.0671923,1.94652,0.0281862,-0.99964,0.99663,3.81559e-10,1,-9.87289
-13.6761,0.999716,0.229321,2,7,0,13.8149,0.909967,12.2823,0.956187,0.257221,0.0160803,-0.99988,0.998552,2.61921e-11,1,-9.73439
-14.0015,0.947168,0.229321,2,7,0,15.271,0.924982,10.302,0.191875,4.66388,0.0111919,-0.999941,0.99916,1.26516e-09,1,-9.94626
-14.3401,0.990814,0.229321,2,7,0,14.4244,0.927238,8.72903,0.251119,1.65732,0.0105325,-0.999948,0.999234,2.87203e-08,1,-10.2414
-14.3928,0.998839,0.229321,1,1,0,14.4091,0.928618,8.71059,0.867354,8.57261,0.0101389,-0.999952,0.999276,2.96904e-08,1,-10.276
-16.2467,0.968108,0.229321,3,15,0,17.274,0.926671,19.4268,0.111364,13.9787,0.0106966,-0.999946,0.999216,1.64731e-17,1,-9.97643
-15.7334,0.990377,0.229321,4,23,0,16.7887,0.624106,6.43263,0.360373,1.35314,0.242665,-0.974681,0.908784,1.4499e-05,0.999986,-12.7611
-14.0236,0.994459,0.229321,2,3,0,15.9194,0.684633,5.52391,0.180194,17.9237,0.179129,-0.986358,0.943509,4.61778e-05,0.999954,-10.8808
-14.7333,0.926942,0.229321,4,15,0,16.1609,0.947478,16.5162,0.739578,12.0628,0.00550187,-0.999986,0.999711,4.94063e-15,1,-9.79386
-14.0967,0.999378,0.229321,2,5,0,14.83,0.921986,15.252,0.103298,1.61368,0.0120983,-0.999932,0.999056,6.80552e-14,1,-9.75553
-13.8758,0.99833,0.229321,2,7,0,14.6945,0.917314,13.9435,0.0379253,9.2771,0.0135805,-0.999914,0.998877,9.36632e-13,1,-9.7415
-15.2747,0.942089,0.229321,3,15,0,16.4592,0.84044,14.2109,0.475067,0.239978,0.0496223,-0.99891,0.992082,9.3221e-13,1,-11.684
-14.7195,1,0.229321,2,3,0,15.3018,0.847071,13.4267,0.76929,13.6449,0.0456807,-0.999073,0.993014,4.06916e-12,1,-11.1646
-13.9195,0.998815,0.229321,2,7,0,15.489,0.848192,11.3253,0.586146,19.6561,0.0450292,-0.999099,0.993164,2.44831e-10,1,-10.4657
-14.2385,0.99048,0.229321,3,15,0,14.5514,0.86195,13.079,0.933974,16.6901,0.037389,-0.999374,0.994838,7.17202e-12,1,-10.6239
-13.6701,1,0.229321,3,7,0,14.3174,0.899907,12.5411,0.611726,13.246,0.0198365,-0.999819,0.998015,1.64438e-11,1,-9.80995
-14.3935,0.977235,0.229321,4,15,0,14.9149,0.882179,14.7501,0.451546,13.2822,0.027378,-0.99966,0.996774,2.3214e-13,1,-10.4875
-15.3672,0.986023,0.229321,3,15,0,15.8366,0.888718,3.77387,0.235054,15.5695,0.0244607,-0.999727,0.997278,0.00057855,0.999421,-11.1768
-14.9353,0.972488,0.229321,2,7,0,17.2626,0.836095,13.2487,0.600331,19.9425,0.0522864,-0.998793,0.99143,6.31148e-12,1,-11.45
-13.4446,0.992078,0.229321,3,7,0,15.4203,0.886564,9.96473,0.0203091,13.3527,0.0254045,-0.999706,0.997118,2.85729e-09,1,-9.76138
-13.446,0.986891,0.229321,3,15,0,14.4896,0.876831,7.98001,0.148673,17.8148,0.029881,-0.999596,0.99632,1.49146e-07,1,-9.79244
-14.1559,0.982024,0.229321,3,15,0,15.1246,0.925596,9.38021,0.459059,14.111,0.0110107,-0.999943,0.999181,7.89848e-09,1,-10.0902
-13.5252,1,0.229321,3,7,0,14.1271,0.886341,11.1653,0.590154,15.5988,0.025503,-0.999704,0.997101,2.67323e-10,1,-9.83002
-13.6143,0.955329,0.229321,2,5,0,14.5949,0.902125,9.4039,0.319624,12.543,0.0189756,-0.999834,0.998143,8.12929e-09,1,-9.79735
-14.4972,0.979987,0.229321,4,15,0,14.7608,0.9097,16.4884,0.894289,12.6442,0.0161751,-0.999879,0.998539,6.23825e-15,1,-10.0652
-14.7864,0.99152,0.229321,3,7,0,15.2107,0.951931,15.412,0.0111058,8.47578,0.00461049,-0.99999,0.999778,4.40809e-14,1,-9.96914
-14.7245,1,0.229321,2,3,0,14.7947,0.950802,15.2529,0.854145,10.8073,0.00482918,-0.999989,0.999762,6.07577e-14,1,-9.95302
-15.8184,0.929154,0.229321,2,7,0,19.378,0.966738,13.0806,0.180485,0.755132,0.00221024,-0.999998,0.999926,4.4759e-12,1,-10.8952
-13.3508,0.985774,0.229321,3,15,0,16.5772,0.866028,8.45236,0.0571536,18.1326,0.0352529,-0.999442,0.995277,6.16358e-08,1,-9.78634
-13.3935,0.996882,0.229321,3,11,0,14.4768,0.765252,5.10423,0.849629,14.8007,0.10414,-0.995343,0.975553,6.42202e-05,0.999936,-10.0164
-13.7583,0.931273,0.229321,2,3,0,14.2783,0.791571,4.12162,0.608763,13.4093,0.0831104,-0.997009,0.982677,0.000374945,0.999625,-10.1461
-13.6316,0.970271,0.229321,2,7,0,14.6075,0.791529,7.86512,0.0340155,0.605313,0.0831426,-0.997006,0.982667,2.90178e-07,1,-10.3969
-14.3601,0.941797,0.229321,2,5,0,15.78,0.682993,6.13407,0.468894,9.35189,0.18079,-0.986103,0.942688,1.55114e-05,0.999984,-11.2818
-13.6897,0.996203,0.229321,2,3,0,14.4622,0.718996,3.94009,0.0545204,19.4129,0.145456,-0.990995,0.959126,0.000694525,0.999305,-10.2465
-13.6209,0.988919,0.229321,3,7,0,13.916,0.719996,5.37393,0.165566,4.58504,0.144511,-0.991111,0.959536,4.9007e-05,0.999951,-10.3924
-13.9043,0.984652,0.229321,3,11,0,15.0918,0.915024,9.12142,0.5751,8.92176,0.0143376,-0.999905,0.998782,1.36274e-08,1,-9.95611
-14.2713,0.99672,0.229321,3,11,0,14.6352,0.937547,11.5687,0.747882,7.14675,0.00777036,-0.999971,0.999515,9.78925e-11,1,-10.0222
-15.7482,0.986928,0.229321,4,15,0,15.9948,0.966702,14.2556,0.724425,13.6384,0.00221509,-0.999998,0.999926,4.28025e-13,1,-10.726
-16.2141,0.998582,0.229321,2,3,0,16.224,0.971508,13.808,0.8759,5.44954,0.0016223,-0.999999,0.999954,1.0382e-12,1,-11.0841
-13.834,0.994312,0.229321,4,15,0,16.5404,0.839843,10.6169,0.873397,5.41629,0.0499847,-0.998894,0.991995,1.03233e-09,1,-10.4378
-14.1661,0.988939,0.229321,3,15,0,14.4745,0.854118,12.4113,0.108049,17.7788,0.0416572,-0.999226,0.993923,2.80792e-11,1,-10.6372
-14.1705,0.979802,0.229321,2,7,0,15.0932,0.813661,10.3078,0.731952,18.7994,0.067033,-0.998037,0.987509,2.26812e-09,1,-10.8968
-13.8315,0.942058,0.229321,3,11,0,16.1782,0.908238,8.61415,0.697827,16.3513,0.0166986,-0.999871,0.998468,3.80888e-08,1,-9.94096
-13.8651,0.996231,0.229321,3,7,0,14.111,0.90778,8.37297,0.446126,1.63275,0.0168643,-0.999869,0.998445,6.15365e-08,1,-9.97162
-13.7511,0.986247,0.229321,3,15,0,15.0661,0.911246,13.095,0.106937,2.54035,0.0156305,-0.999887,0.998613,5.19265e-12,1,-9.74928
-13.8229,0.979911,0.229321,3,7,0,14.2953,0.922093,12.1328,0.344255,10.3123,0.0120655,-0.999932,0.99906,3.35389e-11,1,-9.75666
-13.8324,0.999556,0.229321,1,1,0,13.8361,0.922598,12.0902,0.444065,16.7938,0.0119103,-0.999934,0.999078,3.64316e-11,1,-9.76212
-14.5387,0.937182,0.229321,2,7,0,16.0333,0.939999,10.263,0.947428,19.2438,0.00717423,-0.999976,0.99957,1.31153e-09,1,-10.2765
-14.2419,1,0.229321,3,7,0,14.7694,0.901683,15.3493,0.714514,2.17185,0.0191456,-0.999831,0.998118,6.25954e-14,1,-10.0955
-16.2896,0.916974,0.229321,2,3,0,16.3934,0.860033,17.2294,0.567915,5.63539,0.0384138,-0.99934,0.994623,2.12369e-15,1,-12.0467
-15.841,0.997325,0.229321,3,11,0,18.6987,0.95001,19.0194,0.292149,9.4638,0.00498555,-0.999988,0.999751,3.32076e-17,1,-9.72815
-15.8676,0.99994,0.229321,2,3,0,15.8735,0.950218,19.0413,0.969698,7.17368,0.00494431,-0.999988,0.999754,3.17657e-17,1,-9.7295
-13.9172,0.996868,0.229321,4,15,0,16.4091,0.92684,12.8583,0.893336,14.0826,0.0106474,-0.999947,0.999221,7.78338e-12,1,-9.75457
