# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W11_RL_asymmetric_model
# start_datetime = 2024-03-12 18:53:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/98/18p7fygn5473lcp5yfrz9s340000gn/T/RtmpLoYUAL/standata-151eb53196480.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-202403121953-1-0970db.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-profile-202403121953-1-575717.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --warn-pedantic --name=W11_RL_asymmetric_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_pos,alpha_neg,temperature
# Adaptation terminated
# Step size = 0.118741
# Diagonal elements of inverse mass matrix:
# 1.90551, 0.662042, 1.74442
-15.995,1,0.118741,3,7,0,16.8609,0.819593,0.730862,3.16822
-16.6942,0.967142,0.118741,5,31,0,18.4268,0.942112,0.915429,9.76185
-16.414,0.999807,0.118741,5,31,0,17.2411,0.956682,0.852925,8.89928
-15.2248,0.999822,0.118741,4,31,0,17.0702,0.595278,0.828072,6.39449
-15.8816,0.99008,0.118741,4,31,0,16.4701,0.582355,0.902872,7.84643
-16.5799,0.996695,0.118741,4,31,0,17.4237,0.944861,0.861604,11.286
-17.4384,0.996613,0.118741,4,31,0,18.8106,0.975083,0.806143,9.32418
-19.372,1,0.118741,4,15,0,19.6038,0.993326,0.939765,10.9062
-19.2118,0.999841,0.118741,3,7,0,19.4581,0.992102,0.939693,10.844
-17.6082,0.999162,0.118741,3,15,0,19.7901,0.975616,0.891991,13.8196
-17.8695,0.999758,0.118741,5,31,0,18.3183,0.154299,0.826828,9.49417
-16.8804,0.997872,0.118741,4,15,0,18.7826,0.263465,0.834244,5.85395
-15.1797,0.998018,0.118741,4,15,0,17.3923,0.734588,0.789983,7.0522
-16.2922,0.972344,0.118741,4,15,0,17.3156,0.85717,0.869269,4.96489
-15.9918,0.99966,0.118741,3,15,0,16.8458,0.901687,0.865854,6.2767
-15.1709,0.989352,0.118741,5,31,0,17.5851,0.639284,0.792634,5.25164
-15.2717,0.999275,0.118741,4,31,0,15.5136,0.810954,0.794024,7.09272
-16.5856,0.972229,0.118741,4,15,0,18.6576,0.377909,0.805592,4.19755
-16.0408,0.985154,0.118741,4,15,0,18.6647,0.656778,0.871185,5.05113
-16.0348,0.999587,0.118741,5,31,0,16.7689,0.796365,0.930369,12.3695
-15.8825,0.998503,0.118741,5,31,0,16.5527,0.620694,0.885173,6.21862
-15.3746,0.99139,0.118741,3,11,0,17.5387,0.545026,0.859347,8.07753
-15.3596,0.999625,0.118741,4,15,0,15.4405,0.548853,0.848817,8.64124
-15.8572,0.999618,0.118741,4,31,0,15.9904,0.824585,0.918679,12.6325
-15.5695,0.999227,0.118741,4,15,0,16.1039,0.676703,0.907101,12.2704
-15.8152,0.999375,0.118741,4,15,0,15.8883,0.520028,0.897843,12.7005
-16.8911,0.997067,0.118741,4,31,0,17.2466,0.603367,0.951715,16.0465
-18.7765,0.996914,0.118741,4,15,0,18.8983,0.67206,0.899876,19.4755
-18.0223,0.993867,0.118741,5,39,0,19.2168,0.615186,0.646253,7.74643
-15.4813,1,0.118741,3,7,0,18.2456,0.609486,0.80126,4.51769
-15.64,0.999699,0.118741,5,31,0,15.7554,0.786644,0.696505,3.3489
-15.7351,0.998113,0.118741,3,7,0,15.8269,0.77511,0.689589,3.22284
-15.7023,1,0.118741,2,3,0,15.7603,0.771074,0.692028,3.25683
-15.3376,0.978809,0.118741,1,3,0,16.2906,0.770925,0.687328,3.84392
-16.8201,0.976261,0.118741,5,31,0,17.388,0.442441,0.940864,10.9172
-17.4604,0.994477,0.118741,5,31,0,18.4532,0.831597,0.704919,8.68895
-17.323,1,0.118741,2,3,0,17.4993,0.827176,0.705359,8.54609
-15.9328,0.999295,0.118741,2,3,0,17.4936,0.84119,0.725747,6.91198
-15.7651,0.995411,0.118741,3,15,0,17.6395,0.843538,0.668727,5.30913
-15.4947,0.995039,0.118741,5,31,0,16.6525,0.735015,0.898841,9.28443
-16.4202,0.999179,0.118741,4,15,0,16.5608,0.436757,0.91512,14.8822
-18.5384,0.989638,0.118741,5,31,0,19.291,0.108449,0.858148,12.1597
-18.4962,0.980902,0.118741,4,19,0,21.6974,0.709405,0.966979,8.12822
-18.2964,0.998454,0.118741,4,31,0,20.0544,0.26183,0.961279,13.227
-19.2257,0.999864,0.118741,4,15,0,19.3248,0.243845,0.973753,12.943
-19.649,0.999441,0.118741,3,15,0,20.8511,0.211887,0.976687,12.9868
-22.3575,0.996442,0.118741,4,15,0,22.7326,0.102355,0.987166,12.1836
-24.9454,0.999961,0.118741,5,31,0,25.442,0.952606,0.998691,13.3449
-18.6911,0.999729,0.118741,5,31,0,25.4296,0.466208,0.975104,15.533
-18.8507,0.996423,0.118741,4,23,0,21.5341,0.306771,0.967031,17.6289
-15.9509,0.997677,0.118741,5,31,0,20.8364,0.59966,0.862119,12.6898
-16.0928,0.994878,0.118741,4,23,0,19.2752,0.933789,0.850592,6.40565
-16.1412,0.999689,0.118741,5,47,0,17.1304,0.835473,0.918882,14.9924
-15.5041,0.998943,0.118741,4,23,0,17.1664,0.515637,0.832182,5.87081
-16.5453,0.998611,0.118741,5,31,0,17.4881,0.554661,0.932211,16.6058
-15.9974,0.999714,0.118741,5,31,0,16.8259,0.878736,0.58853,3.63707
-15.2144,0.98079,0.118741,4,19,0,16.7015,0.671827,0.815117,7.98878
-16.2454,0.998707,0.118741,4,31,0,18.1317,0.71772,0.939402,14.5878
-16.4502,0.999636,0.118741,4,15,0,16.6179,0.613053,0.904621,16.4646
-16.427,0.994802,0.118741,4,31,0,18.2348,0.564565,0.882139,15.1221
-20.4584,0.988516,0.118741,3,15,0,22.4546,0.14362,0.86267,4.72838
-17.1736,1,0.118741,4,15,0,21.3718,0.252699,0.901669,7.70599
-15.3184,0.999945,0.118741,4,15,0,17.7446,0.689516,0.876368,8.01266
-15.5567,0.998776,0.118741,4,15,0,15.6239,0.78052,0.838054,10.0984
-15.793,0.998531,0.118741,4,15,0,15.8859,0.743567,0.865944,5.39656
-15.9226,0.998777,0.118741,4,31,0,17.9952,0.901677,0.88471,8.03051
-15.5811,0.992394,0.118741,4,23,0,19.3491,0.870439,0.737306,6.01334
-15.4816,0.99729,0.118741,4,31,0,17.3884,0.655417,0.645653,3.94588
-15.3304,0.993354,0.118741,4,31,0,16.8198,0.769122,0.880585,8.86108
-15.3349,0.999651,0.118741,5,31,0,15.7317,0.860445,0.779937,5.38998
-15.229,0.998274,0.118741,3,15,0,16.8644,0.828934,0.764854,5.0968
-15.367,0.999607,0.118741,4,15,0,15.3904,0.868087,0.770345,5.31332
-16.1725,0.992698,0.118741,4,31,0,18.6866,0.361271,0.813123,5.32415
-16.2139,0.998274,0.118741,4,31,0,16.8171,0.906496,0.854134,11.2457
-17.965,0.997695,0.118741,4,23,0,18.9198,0.982768,0.928347,11.8797
-15.3277,0.996155,0.118741,4,23,0,19.0367,0.846792,0.835084,6.91069
-15.2575,0.997647,0.118741,4,23,0,16.1096,0.754853,0.834824,5.89694
-15.5011,0.997685,0.118741,4,15,0,16.236,0.52554,0.809824,8.07384
-16.0653,0.994858,0.118741,5,31,0,17.4928,0.868628,0.638219,3.09897
-15.8483,0.991904,0.118741,4,31,0,16.7942,0.691527,0.915513,9.15608
-16.906,0.990072,0.118741,4,15,0,18.4637,0.403541,0.841181,12.7369
-16.169,0.999772,0.118741,3,7,0,17.1252,0.454561,0.851179,11.6443
-16.5546,0.999338,0.118741,5,31,0,17.2327,0.885126,0.936754,14.3746
-16.204,0.999462,0.118741,4,15,0,17.1539,0.843418,0.92959,14.4242
-17.5032,0.989275,0.118741,4,15,0,17.8748,0.828711,0.950778,8.81242
-18.5559,0.998949,0.118741,4,15,0,18.7791,0.9032,0.958463,8.05296
-16.9681,0.99815,0.118741,5,39,0,19.3584,0.603608,0.918442,18.0142
-17.2387,0.99419,0.118741,4,31,0,17.8047,0.629326,0.956018,17.1252
-15.9656,0.999347,0.118741,5,31,0,17.8867,0.742687,0.922739,14.8432
-16.2104,0.996765,0.118741,4,15,0,16.8477,0.531322,0.926909,14.7797
-16.2684,0.999744,0.118741,2,3,0,16.2751,0.525488,0.929554,14.8187
-17.6659,0.990324,0.118741,5,63,0,18.2539,0.701923,0.896273,18.475
-17.4849,1,0.118741,5,31,0,18.2254,0.445564,0.951213,17.4088
-19.2468,0.987868,0.118741,4,23,0,24.0621,0.993771,0.877357,14.0929
-18.7551,0.998784,0.118741,4,15,0,19.8536,0.9951,0.883337,11.4063
-15.5736,0.997173,0.118741,5,31,0,19.3283,0.739257,0.718369,6.36183
-16.1123,0.990552,0.118741,4,19,0,16.8135,0.83876,0.886431,6.04411
-15.7327,0.983765,0.118741,3,15,0,19.8428,0.774919,0.870209,12.2923
-17.006,0.989832,0.118741,4,15,0,17.05,0.867802,0.923113,6.75206
-15.6558,0.999467,0.118741,4,23,0,17.451,0.72223,0.902361,8.46912
-16.1845,0.998501,0.118741,5,31,0,16.3752,0.906926,0.815085,9.44369
-18.7714,0.995364,0.118741,4,31,0,19.1434,0.992411,0.89993,6.97458
-18.7705,1,0.118741,4,15,0,19.4154,0.995807,0.884981,8.9443
-17.1045,0.996842,0.118741,4,31,0,19.825,0.978817,0.824386,5.40899
-18.7598,0.971555,0.118741,5,31,0,20.9075,0.27428,0.766439,11.057
-16.3762,0.999526,0.118741,4,15,0,19.9846,0.611026,0.934389,9.88315
-16.8174,0.998857,0.118741,4,15,0,17.1824,0.652414,0.902441,17.3483
-17.8144,0.991367,0.118741,4,23,0,19.7232,0.913129,0.898354,17.7088
-19.648,0.981027,0.118741,4,31,0,21.3364,0.348111,0.98205,14.6388
-19.2723,0.995118,0.118741,5,31,0,20.9499,0.834524,0.587817,1.9932
-16.2326,0.893994,0.118741,3,7,0,23.2697,0.791797,0.561387,2.98612
-16.4264,0.998942,0.118741,5,47,0,18.1102,0.804574,0.920051,16.572
-15.6473,0.999737,0.118741,4,31,0,16.8785,0.541085,0.898542,11.3339
-15.6851,0.998271,0.118741,5,31,0,16.5259,0.743201,0.86226,5.51944
-16.3807,0.991226,0.118741,4,31,0,17.992,0.354783,0.864387,6.11886
-18.4828,0.995575,0.118741,5,31,0,19.7633,0.24367,0.931652,18.3415
-19.9916,0.98377,0.118741,5,31,0,22.9624,0.971189,0.786148,13.3271
-16.92,0.99695,0.118741,2,7,0,20.6052,0.969451,0.847566,9.85031
-16.1658,0.999817,0.118741,5,31,0,17.5403,0.940351,0.718491,3.87543
-15.733,0.999686,0.118741,3,7,0,16.2339,0.915199,0.744879,5.48156
-17.3876,0.997919,0.118741,4,15,0,17.8491,0.527496,0.486387,3.78208
-16.9044,1,0.118741,4,15,0,17.7146,0.661685,0.487651,2.96574
-18.1899,0.997129,0.118741,4,15,0,19.1221,0.349109,0.525174,3.84544
-16.6822,1,0.118741,4,15,0,19.3448,0.705652,0.495996,3.02524
-15.1811,0.994945,0.118741,4,15,0,17.4782,0.621363,0.748703,4.92359
-16.9014,0.993881,0.118741,5,31,0,17.6333,0.972035,0.64966,3.89294
-16.7076,0.993376,0.118741,5,31,0,19.1917,0.374888,0.666309,3.6964
-15.1816,0.985255,0.118741,4,15,0,17.9093,0.682231,0.854745,8.69815
-16.6955,0.993261,0.118741,4,23,0,19.25,0.922702,0.609112,2.90926
-15.9679,1,0.118741,4,15,0,16.9001,0.928399,0.729659,5.63182
-15.4695,0.999925,0.118741,4,31,0,16.7874,0.886496,0.783702,5.9925
-16.4837,0.988863,0.118741,4,15,0,17.054,0.959638,0.844102,6.29973
-16.2892,0.999707,0.118741,5,47,0,17.7546,0.894571,0.919074,14.0153
-18.3357,0.984727,0.118741,5,31,0,19.117,0.897049,0.909231,18.9406
-18.1476,0.995817,0.118741,5,31,0,19.7167,0.814617,0.940247,5.16888
-17.4511,0.999867,0.118741,5,63,0,19.4324,0.873997,0.917444,18.2472
-17.6358,0.999717,0.118741,5,31,0,18.5401,0.391725,0.94173,17.9918
-15.4032,0.999721,0.118741,4,15,0,18.025,0.633913,0.89084,9.77303
-16.0932,0.997449,0.118741,4,31,0,16.6248,0.835818,0.929006,12.7344
-16.6627,0.991343,0.118741,4,31,0,18.9431,0.811274,0.89562,5.09953
-17.9959,0.986404,0.118741,4,15,0,21.057,0.462097,0.872369,17.4278
-17.6569,0.999946,0.118741,4,15,0,18.3725,0.484292,0.893417,17.9827
-17.6157,0.996983,0.118741,4,15,0,18.4967,0.485113,0.955431,17.6625
-20.9056,0.993118,0.118741,5,31,0,22.09,0.992821,0.908654,19.0061
-19.7198,0.999907,0.118741,5,31,0,23.2096,0.412553,0.952048,19.7399
-17.1679,0.997641,0.118741,5,31,0,20.6516,0.951282,0.706119,2.89702
-17.1584,0.999821,0.118741,5,31,0,18.1847,0.27054,0.929658,11.3313
-19.4136,0.996796,0.118741,4,15,0,19.9195,0.231859,0.975014,15.0314
-18.2419,0.998647,0.118741,5,31,0,20.6539,0.183246,0.942996,15.7733
-20.797,0.994009,0.118741,4,15,0,21.2827,0.0928715,0.967565,13.5641
-16.5037,0.999805,0.118741,5,31,0,21.8286,0.794195,0.788375,10.2981
-16.8202,0.999656,0.118741,4,15,0,17.7527,0.310576,0.884965,6.45929
-16.875,0.999905,0.118741,4,15,0,17.1553,0.276688,0.875129,6.63704
-16.4632,0.999654,0.118741,4,15,0,17.2287,0.295643,0.8538,9.48323
-16.5273,0.993992,0.118741,4,15,0,17.482,0.474194,0.822376,11.4151
-15.3175,0.999932,0.118741,3,7,0,16.7552,0.617147,0.857946,9.62923
-16.6431,0.985066,0.118741,3,15,0,19.0334,0.33096,0.839127,10.7548
-18.1285,0.990255,0.118741,5,31,0,19.2796,0.922404,0.962753,15.4289
-18.24,0.995046,0.118741,4,23,0,20.4654,0.303021,0.822033,13.4961
-19.5445,0.980407,0.118741,4,15,0,21.5163,0.250978,0.959321,6.2851
-19.077,0.999307,0.118741,3,7,0,19.9076,0.219636,0.954486,7.63876
-16.6949,0.999687,0.118741,5,31,0,19.1006,0.439129,0.939076,11.7831
-16.243,0.999959,0.118741,3,7,0,16.8147,0.426602,0.919445,11.4281
-15.6533,0.999944,0.118741,4,15,0,16.4197,0.499194,0.875196,10.7052
-16.4916,0.988678,0.118741,4,23,0,16.9577,0.754149,0.914294,6.51949
-19.6525,0.992908,0.118741,4,15,0,20.0847,0.814919,0.966887,4.89174
-21.0572,0.993888,0.118741,5,31,0,24.0784,0.27854,0.989657,16.2141
-17.326,0.990527,0.118741,4,31,0,21.2445,0.646258,0.9598,12.1186
-17.7988,0.990852,0.118741,4,31,0,20.2053,0.4527,0.922766,18.7674
-16.4848,0.999933,0.118741,4,15,0,18.1839,0.657122,0.915644,16.99
-16.1453,0.998776,0.118741,5,31,0,17.1042,0.554915,0.874456,5.24813
-16.093,0.999913,0.118741,4,31,0,16.8423,0.748975,0.893337,14.9072
-16.028,0.998032,0.118741,5,55,0,16.9801,0.87396,0.917844,12.2761
-15.4056,1,0.118741,5,31,0,16.1647,0.832715,0.863823,9.38426
-16.133,0.997329,0.118741,4,15,0,16.3176,0.931082,0.870868,10.2853
-16.002,0.989908,0.118741,4,23,0,18.4455,0.797561,0.629678,5.20478
-17.4995,0.995196,0.118741,5,31,0,18.4791,0.979138,0.634994,4.89376
-18.1117,0.982881,0.118741,3,15,0,18.5931,0.978946,0.733142,2.86745
-16.5445,0.999075,0.118741,3,7,0,18.4505,0.952448,0.738992,6.54276
-16.471,0.996937,0.118741,3,15,0,17.4754,0.961022,0.719206,4.07364
-15.8846,0.999531,0.118741,4,15,0,16.6701,0.911674,0.666069,4.50355
-16.8309,0.994483,0.118741,3,15,0,20.9782,0.70171,0.476341,3.08277
-16.4352,0.984509,0.118741,5,31,0,17.2856,0.712027,0.528712,4.11896
-15.8017,0.987405,0.118741,4,23,0,17.6461,0.893993,0.867859,10.3015
-15.1606,0.998454,0.118741,4,31,0,16.4136,0.640411,0.810425,5.74318
-16.0394,0.988662,0.118741,4,15,0,16.9976,0.380301,0.796056,7.52812
-16.9323,0.98477,0.118741,4,31,0,19.7583,0.965686,0.834532,4.88452
-17.9536,0.989664,0.118741,4,15,0,19.3031,0.983858,0.617247,4.97395
-16.4015,0.998347,0.118741,4,23,0,19.3962,0.930952,0.73127,3.37662
-16.7196,0.99763,0.118741,4,15,0,17.2831,0.967069,0.729493,5.87423
-15.9412,0.999667,0.118741,4,31,0,17.7286,0.409932,0.730926,5.35022
-16.0361,0.972902,0.118741,3,11,0,18.545,0.503906,0.75928,7.8245
-15.3301,0.989751,0.118741,4,23,0,17.2411,0.826779,0.796049,7.23201
-17.2074,0.991778,0.118741,4,31,0,20.7292,0.981663,0.801193,4.9189
-16.152,0.988352,0.118741,4,31,0,18.4653,0.934114,0.853999,6.30265
-17.4648,0.982539,0.118741,5,31,0,18.9099,0.450409,0.668319,7.1041
-17.806,0.998718,0.118741,5,63,0,18.8313,0.923384,0.906146,17.8374
-17.3857,0.993256,0.118741,4,31,0,20.3623,0.827931,0.942062,7.53011
-16.2825,0.998928,0.118741,4,23,0,18.0852,0.92958,0.902939,11.6246
-20.0534,0.971639,0.118741,4,31,0,20.7373,0.980604,0.944261,5.53233
-18.6768,0.99355,0.118741,5,31,0,20.8984,0.939675,0.701877,9.17777
-15.5437,0.998126,0.118741,3,15,0,19.6933,0.811116,0.832321,5.09536
-15.5718,0.997148,0.118741,4,23,0,16.6612,0.878445,0.748296,6.08878
-15.7326,0.999774,0.118741,5,63,0,16.6026,0.811037,0.91165,12.535
-15.5354,0.999657,0.118741,5,31,0,16.0138,0.591863,0.669273,3.88111
-15.4146,0.984367,0.118741,4,15,0,16.1861,0.779634,0.803418,8.26537
-16.0431,0.995102,0.118741,4,31,0,17.1803,0.797451,0.730723,3.098
-19.7619,0.991139,0.118741,4,15,0,20.4047,0.205006,0.587014,5.36511
-16.0287,0.997645,0.118741,3,7,0,20.2103,0.592855,0.697025,3.16509
-15.2954,0.999579,0.118741,4,15,0,16.1967,0.603141,0.728416,4.38551
-16.01,0.99414,0.118741,4,23,0,16.8843,0.910669,0.897695,10.4474
-15.9536,0.996821,0.118741,5,31,0,16.7065,0.765678,0.912271,14.8678
-17.2818,0.98832,0.118741,4,31,0,18.7732,0.49936,0.956416,15.7885
-17.0414,0.999943,0.118741,4,15,0,17.6941,0.585973,0.947367,17.4975
-17.0049,0.999994,0.118741,3,7,0,17.0584,0.583479,0.946224,17.4779
-15.7625,0.998667,0.118741,5,31,0,17.7919,0.895316,0.8626,9.81833
-15.7921,0.996924,0.118741,5,39,0,17.878,0.901131,0.804136,4.7801
-16.0292,0.992237,0.118741,5,31,0,17.009,0.592056,0.654505,5.50498
-16.0661,0.997625,0.118741,4,15,0,17.1506,0.469555,0.650489,3.92113
-16.6055,0.989117,0.118741,4,15,0,17.5208,0.586507,0.550104,4.31597
-16.6954,0.973745,0.118741,2,7,0,18.0486,0.611216,0.604119,5.48622
-16.0621,0.975356,0.118741,4,15,0,18.2201,0.598572,0.577418,3.58449
-16.3105,0.999866,0.118741,5,31,0,16.5613,0.842102,0.92627,15.5638
-15.7017,0.999728,0.118741,4,15,0,16.4602,0.833101,0.894812,12.2675
-17.4007,0.99621,0.118741,4,23,0,18.3826,0.189071,0.905259,11.3865
-15.9233,0.998701,0.118741,4,15,0,18.1496,0.423877,0.86047,10.4007
-15.0733,0.997542,0.118741,4,31,0,16.5065,0.693732,0.802218,6.01943
-15.7992,0.990373,0.118741,4,31,0,16.0159,0.806005,0.760981,7.81908
-15.7271,0.996784,0.118741,3,15,0,16.5326,0.796516,0.715321,6.47968
-15.6734,1,0.118741,2,3,0,15.7312,0.797513,0.715792,6.37392
-16.776,0.981251,0.118741,3,7,0,16.9482,0.803985,0.70612,7.9245
-15.0683,0.993762,0.118741,3,15,0,17.9972,0.728959,0.80167,6.16926
-16.3312,0.995342,0.118741,4,31,0,16.6934,0.936999,0.895402,11.4867
-15.4565,0.999821,0.118741,4,31,0,16.4328,0.835541,0.87828,8.76011
-16.5516,0.986731,0.118741,4,15,0,16.8576,0.768931,0.899487,5.36983
-16.6346,0.994864,0.118741,4,31,0,18.7454,0.495521,0.931359,8.85935
-18.2724,0.998162,0.118741,4,15,0,18.5655,0.326459,0.956149,8.36919
-17.983,0.984206,0.118741,4,19,0,22.5974,0.893842,0.908573,18.5691
-17.4663,0.9963,0.118741,4,15,0,18.6623,0.884538,0.943449,18.1189
-20.0162,0.995716,0.118741,5,31,0,20.8591,0.614826,0.936522,19.911
-19.391,0.998923,0.118741,4,15,0,20.2777,0.675989,0.919792,19.8198
-20.6989,0.993997,0.118741,3,15,0,21.8023,0.747746,0.95598,19.936
-20.8081,0.999903,0.118741,4,15,0,21.096,0.825958,0.952847,19.9418
-19.8344,0.995982,0.118741,4,31,0,21.1294,0.832532,0.948857,19.859
-18.6255,0.999772,0.118741,4,15,0,20.0495,0.591523,0.917096,19.5721
-18.5578,0.997557,0.118741,4,31,0,20.3872,0.556379,0.911338,19.4617
-21.0972,0.981348,0.118741,3,7,0,21.2578,0.603461,0.859826,19.7194
-21.3822,1,0.118741,5,31,0,22.3259,0.647436,0.979719,19.7739
-20.4798,0.998577,0.118741,5,31,0,24.1406,0.82179,0.976688,19.526
-17.6801,1,0.118741,4,15,0,20.9791,0.40695,0.882068,17.0259
-17.9913,0.999188,0.118741,3,7,0,18.2856,0.332185,0.890424,17.3706
-16.1937,0.997477,0.118741,3,15,0,19.3039,0.544568,0.932768,13.0789
-16.3706,0.998402,0.118741,5,31,0,17.2994,0.849418,0.586912,2.87788
-16.6939,0.954188,0.118741,3,7,0,17.779,0.859263,0.595684,5.35519
-16.5286,0.998126,0.118741,3,7,0,16.8912,0.836464,0.6175,2.71959
-16.0468,0.998422,0.118741,5,31,0,17.4477,0.913182,0.876012,7.0852
-16.5453,0.994316,0.118741,4,31,0,19.5744,0.962869,0.804982,7.55079
-17.4025,0.999363,0.118741,4,31,0,18.385,0.986206,0.836663,7.71539
-17.0092,0.99885,0.118741,5,31,0,17.8736,0.299714,0.721149,4.16679
-16.4149,1,0.118741,3,7,0,17.0312,0.349559,0.709079,4.83903
-16.0306,0.999604,0.118741,3,7,0,16.569,0.421284,0.695113,4.62841
-17.5345,0.984193,0.118741,5,31,0,20.4499,0.733196,0.964291,14.0317
-17.3529,0.999407,0.118741,4,15,0,18.3433,0.59999,0.885375,17.4999
-18.206,0.999165,0.118741,5,31,0,18.9909,0.324895,0.92017,5.02559
-18.4225,0.972211,0.118741,3,7,0,21.1025,0.388103,0.940755,5.18843
-18.2831,0.994007,0.118741,5,39,0,20.5796,0.315494,0.956392,17.7215
-17.2862,0.99992,0.118741,4,15,0,18.9105,0.742492,0.923465,18.6444
-15.1324,0.996685,0.118741,5,31,0,18.1308,0.748356,0.840605,7.55639
-15.9306,0.992802,0.118741,4,23,0,16.3519,0.746925,0.917883,9.12717
-15.5975,0.999644,0.118741,4,15,0,16.1818,0.822375,0.89007,11.6754
-16.5923,0.993314,0.118741,4,15,0,16.9901,0.87523,0.940446,13.6127
-18.6182,0.996064,0.118741,4,31,0,20.0319,0.992004,0.923741,13.1505
-18.0912,0.99776,0.118741,4,31,0,19.2997,0.984024,0.903524,14.6069
-18.3197,0.992849,0.118741,4,31,0,19.5218,0.976044,0.893723,4.96518
-16.6714,0.999212,0.118741,4,23,0,18.573,0.859433,0.81703,11.4835
-17.3014,0.999561,0.118741,4,23,0,17.7645,0.371883,0.85819,4.11884
-17.2828,1,0.118741,3,7,0,17.4451,0.380936,0.862951,4.15325
-17.8141,0.999186,0.118741,5,31,0,20.0026,0.253024,0.924764,16.9269
-18.091,0.997445,0.118741,4,15,0,21.3117,0.405156,0.88775,3.67769
-16.9056,0.998868,0.118741,4,15,0,18.5388,0.687043,0.87436,16.0991
-16.0932,0.999946,0.118741,4,15,0,17.3852,0.526705,0.888535,14.0339
-18.3358,0.985807,0.118741,3,11,0,19.501,0.140804,0.930774,12.1284
-18.2825,0.999234,0.118741,4,15,0,19.4494,0.233009,0.957939,13.9993
-15.7631,0.997606,0.118741,4,31,0,18.3803,0.707114,0.867136,12.5018
-15.5829,0.992469,0.118741,3,15,0,16.9887,0.598139,0.904193,11.2534
-17.8307,0.98914,0.118741,4,15,0,17.9552,0.216172,0.936705,10.1216
-17.6129,0.999473,0.118741,4,15,0,18.401,0.174528,0.911575,11.303
-17.2041,0.999849,0.118741,4,15,0,17.9589,0.245845,0.922756,13.1999
-15.7281,0.997823,0.118741,4,31,0,19.8253,0.813178,0.674688,3.2662
-16.5463,0.998419,0.118741,3,15,0,16.9501,0.895531,0.557075,4.33137
-15.1409,0.999941,0.118741,4,23,0,16.7955,0.670366,0.801118,5.43888
-15.8828,0.994725,0.118741,4,31,0,17.4445,0.512859,0.904203,13.0216
-15.258,0.999752,0.118741,5,47,0,16.6065,0.685171,0.776494,4.48602
-16.8844,0.965008,0.118741,3,15,0,18.2089,0.79123,0.876635,3.96163
-17.1108,0.997565,0.118741,3,15,0,17.6993,0.854546,0.884708,4.14616
-18.1299,0.995815,0.118741,3,7,0,18.3428,0.863838,0.906402,3.63656
-16.5181,0.999212,0.118741,4,15,0,18.459,0.821669,0.89884,5.64229
-18.593,0.998688,0.118741,5,31,0,20.2796,0.130875,0.934288,15.5478
-20.8567,0.979115,0.118741,5,31,0,22.9137,0.963987,0.980732,11.207
-19.0217,0.997656,0.118741,5,31,0,21.3669,0.974531,0.95923,11.9954
-19.0886,0.999027,0.118741,5,31,0,20.6666,0.0881253,0.840735,12.209
-18.0647,0.997383,0.118741,3,7,0,19.3622,0.13299,0.850057,9.80663
-18.5456,0.999682,0.118741,5,31,0,19.1158,0.989058,0.887996,14.2179
-19.5844,0.993606,0.118741,5,31,0,20.3715,0.992324,0.863494,3.72291
-20.0584,0.99921,0.118741,4,15,0,20.2859,0.993266,0.878312,3.69144
-20.8124,0.995085,0.118741,4,31,0,22.259,0.97872,0.69424,10.2631
-19.9078,0.9977,0.118741,4,15,0,21.3484,0.954051,0.797515,2.17313
-19.5377,1,0.118741,3,15,0,20.5833,0.947735,0.809365,2.27173
-20.0239,0.966905,0.118741,4,15,0,23.6144,0.894243,0.412482,5.4418
-19.7438,0.979862,0.118741,3,7,0,23.1123,0.686489,0.28425,3.37408
-17.966,0.995147,0.118741,4,15,0,21.1578,0.497181,0.453086,3.04772
-20.4017,0.97669,0.118741,5,31,0,21.8974,0.919566,0.965736,19.7047
-19.0346,0.999966,0.118741,4,15,0,20.648,0.84386,0.961136,19.4415
